"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","qty-to-be-charged-ltsf-6-mo","projected-ltsf-6-mo","qty-to-be-charged-ltsf-12-mo","estimated-ltsf-next-charge","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","weeks-of-cover","weeks-of-cover-estimated-excess-quantity","recommended-order-quantity","recommended-order-date","restock-plus-seller-eligible","restock-plus-seller-opted","restock-plus-suggested-weeks-of-cover","restock-plus-storage-incentives","restock-plus-total-incentives","proposed-restock-plus-cover-start-date","proposed-restock-plus-cover-end-date","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)"
"2026-06-03","IHKTDSBI002","X001SBOF3B","B08ZYCX35L","Honey dispenser","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","130.6","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","AW-HRKU-O1JR","X002I9IJCZ","B0GL39NPVL","14oz Double Wall Stainless Steel Travel Mug - Vacuum Insulated Coffee Cup with Comfortable Handle & Splash-Proof Lid - Thermal Tumbler for Hot & Cold Drinks - Elegant ""Double Mug"" Design","","0","-1","","","","","","EGP","","","","","0","0","1","1","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","0","180.94","0.0","0.0","180.94","180.94","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","0.0","0.0","","","","0","0","0","0",""
"2026-06-03","ARHTE885515","X0029OHJ9N","B0863XQXF1","BUZIO Insulated Water Bottle with Straw Lid and Flex Cap, 64oz Double Wall Vacuum Stainless Steel Water Thermo Wide Mouth Lid, Cold for 48 Hrs Or Hot for 24 Hrs Sweat Proof Flask, Indigo Crush","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","4444.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HKTFM 0002","X001TWFFQ5","B091J6HYJ9","Stainless Steel Windmill Watermelon Slicer Tool","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","200.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HBBTB0011","X002AGVX4H","B0928KBYSF","Fresh Maxeez Quick Turban Hair-Drying Absorbent Microfiber Towel/Dry Shower Caps/Bathrobe Hat/Magic Hair Wrap for Women Hair wrap(Multi Color) (Single)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","42.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","01ARHA07G004600","X002IW84Z9","B09YH5CPQP","MAIPOR Professional Vegetable Chopper, Onion Chopper, Multifunctional 13 in 1 Container, 8 Blades, Vegetable/Carrot/Garlic Chopper","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","271.25","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","TSBB001","X002321Y29","B0932S5QHT","Gatling bubble machine 8 holes for kids, blue","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_toy","","","0","","","129.8","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DKHSOSDSU003","X001QHVVIJ","B0BXM37S5M","Multi-Function Adjustable Stainless Steel Expandable Kitchen Storage Organizer (16cm x 15cm, Length 18cm)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","03ARHA03G00219","X0028LEV7P","B092DZ1NV3","The Toilet Bathroom Storage Free Standing metal bathroom Organizer Storage Shelf","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_furniture","","","0","","","432.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DKHDCACD003","X001Q59QR9","B096L9TY6N","Generic Ramadan lantern white metal wax assorted","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","209.03","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARKS135G006488","X002CGHFKL","B0CFRGD9B9","WXOIEOD 4 Pieces Mini Ketchup Bottle for Bento Box Accessories, 25ml Mini Condiment Squeeze Bottles Plastic Salad Dressing Containers Small Honey Mustard Soy Sauce Bottles Squeeze Jars for Kids Adults","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","94.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HMHSD003","X00231B9AR","B07P7DNDNY","Digital glass top bathroom scale","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","248.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HHSK004","X0023E1FOJ","B0BK9Z3MJG","Zoom Kitchen Sponge","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_outdoors","","","0","","","69.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","04ARHA02G002244","X0028LN559","B08Z5G37H1","Plastic Clip Set, 20s - Multicolor","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","42.16","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DSOSOWS003","X001OLZVJR","B09QZZKCBD","Bottle with straw transparent water bottles leak-proof (1000ml)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_sports","","","0","","","71.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSTA01D604799","X0028LE3HN","B013LTIYK4","uni-ball EYE UB-157 MIXED PACK OF 3 [1 x Black, 1 x Blue, 1 x Red]","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","Standard","","EG","gl_office_product","","0","0","","","195.0","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","","","false","","","","","","","","0","0","0","0","0"
"2026-06-03","ARHA02G001160","X0028LE68J","B091J69FC7","Flea Doctor Electronic Flea Comb, Kills & Stuns Fleas, Perfect for Dogs & Cats, Plastic, Multicolor, Children, Pet Owners, Cat Dog Owners, Unisex","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_beauty","","","0","","","119.99","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHS057G006480","X002CGIEM9","B09QHX96R2","Doyingus Mini Trash Can with Lid, Round Cute Wastebasket, Small Desktop Garbage Can Tiny Countertop Trash Bin for Table Bedroom Office","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","192.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","8L-LXR4-DSAK","X002JV0YNJ","B0GVPH81RR","Premium 12-Piece Granite Cookware Set Non-Stick grey stone Induction Pots & Pan with Glass Lids & Gloves Healthy Ceramic Coating Aluminum Kitchen Set for Professional Everyday Cooking (20/24/28/32cm)","","0","-1","","","","","","EGP","","","","","0","2","4","4","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Oversize","","EG","gl_kitchen","","62","0","6","9","3352.54","0.0","6705.08","13410.16","13410.16","","","","0","","","3","0","3","0","0","1","8.857142857142858","0","20","07/21/2026","false","","","0.0","0.0","","","","3","0","0","0","62"
"2026-06-03","B08FBW6V27","X002C0Q62P","B08FBW6V27","Kitchenmuh 12 in 1 Vegetable Cutter with Container (Grey/White)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","256.83","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSTA03G001161","X0028LE72J","B0B629W1XZ","Flexible Ruler 3 in 1 With Geometric Shapes - Blue","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_office_product","","","0","","","18.01","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DPCM9OZ003","X002DVYOE5","B0FN86NN4Y","Disposable Paper Cups 7oz – Pack of 50 | Eco-Friendly, Sturdy Hot & Cold Drink Cups for Tea, Juice, Water & Parties (SMALL)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","742737","X001HHQWQ9","B07PYFRLNJ","Hand Held Head Scalp Massager","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_beauty","","","0","","","38.8","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","","","","","","0","0","0","0",""
"2026-06-03","PLAS50PTICS001","X002DQIYLJ","B0FMQ9CQ6L","Disposable heavy duty Plastic Spoons – 50 Pieces,white, for Parties and Events","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","03ARHS055G006398","X002CC3W9N","B083FHX63B","Plenteous Plastic Automatic Toothpaste Dispenser with Toothbrush Holder Wall Mounted Squeezer with Detachable 5 Hole (Multicolour)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","64.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","THECC000 1","X001TCCDQF","B09G2Z4WLP","Wonka Cable Clips with Self-Adhesive Wire Management Straps Cord Grip Holders Cable USB/TV/PC Wire Tidy Organizer Baseboard Cable Ties - Transparent 20 PC","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","60.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","B08PQJ8XMB","X002C0TDCF","B08PQJ8XMB","ROFTEK mini hot bag sealing machine portable mini sealing machine handheld hot bag sealing machine, sealing machine hand pressure type heat sealing machine","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","3.76","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","OK-DG49-AW7D","X002EULJOD","B0FSDKKPYG","Glass Mug Set, Clear Drinking Cups with Pink Design, Decorative Party Collection","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","01ARHS034G006329","X002B5YCBX","B0DXD2VGFP","Foldable Laundry Baskets â€“ Premium TPR Clothes Hamper â€“ Collapsible Anti-Skid Laundry Basket Plastic â€“ Ergonomic and Comfortable Handles â€“ Ideal Storage Bin for Clothes, Toys","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","599.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","03ARHA07G003016","X0029J8CJT","B091C7T7Z1","Generic Cable for all avometer type","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_tools","","","0","","","133.9","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARHA02G002021","X0028LMSHZ","B098LNDLXV","Multifunction magic broom sweeper,blueland 2-in-1 easily dry the floor surface and remove dirt and hair, pet hair remover, liquid, glass wiper, super sweeper broom for living room, kitchen,bathroom","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_home","","","0","","","60.02","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","","","false","","","","","","","","0","0","0","0",""
"2026-06-03","ARSTA01D604753","X0028LMTXN","B003VVQD88","uni-ball rollerball fine 0.5 ub-103","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","","","EG","gl_office_product","","0","0","","","65.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","","0"
"2026-06-03","DHDHBG013","X001TD4EBV","B08Z45D9QF","Bathroom armrest helping handle","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","200.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARAUA02G00891","X0028LMS25","B07MVVK3Y1","12V DC Electric Car Fan - Rotatable 2 Speed Dual Blade with 9FT Cord Quiet Strong Dashboard Cooling Fan","","0","-1","","","","","","EGP","","","","","0","1","3","3","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","Standard","","EG","gl_home_improvement","","0","0","0","0","310.0","0.0","257.99","773.97","773.97","","","","0","","","0","0","0","0","0","0","0.0","0","20","06/03/2026","false","","","0.0","0.0","","","","0","0","0","0","0"
"2026-06-03","DHKBBS016","X001TD650T","B0968Y148R","One-handed stainless steel flour icing sugar sifter","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","126.44","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARHA07G001991","X0028LE63T","B091C1DV9X","Strawberry Microfiber Floor Space","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","249.9","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","03ARHA04G00397","X0028LN47N","B091GHF172","3PCS WIRELESS REMOTE CONTROL COB CABINET LIGHT BATTERY OPERATED DIMMABLE NIGHT WALL LAMP","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","265.5","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HSHC 0001","X001TWMSL5","B09SHVQ8CD","Over door hanger for clothes hanging docat heavy duty hanger holder coats robes hats clothes towels hanging towel organizer 6 hook easy installation over door hook 1pc (multicolor)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","92.23","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","B08XB5JH69","X002C0P48R","B08XB5JH69","Triple Food Dispenser - Easy To Use Dry Food Dispenser Perfect As A Candy, Nuts, Rice, Granola, Cereal Dispenser & More - Dispensing 1 Ounce Per Twist And Preserving Freshness For Fun, Easy Serving.","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","950.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","03ARHA07G001259","X002AQAPRX","B0B2J6PP5G","Ruilonghai BAOYUN Automatic Glass Cup Washer for Bars and Cafes Fast Performance","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","78.6","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HKBI003","X0023ES5QF","B09BV148N2","SAMEZONE Ice Cube Tray with Silicon Ice Mold Trays Flexible Silicone Honeycomb Design 37 Cavity Ice Cube Tray with Lid Multicolor (Pack of 1)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","99.09","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARHA02G002635","X0028LMT3D","B08S7DL5ND","Garment rack double rod heavy duty free-standing clothes rack multi-functional bedroom hangers clothing hanging stand organizer storage rack with shoe shelves, wheels (48'' width, black)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","599.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSA09G003991","X0028LN5M7","B091KM9W65","Portable Strong Self-suction Cup Sit-up Aids Bar Abdominal Core Trainer Curl Movement Auxiliary Device Adjustable Equipment","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_sports","","","0","","","199.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","8X-8TUT-BPIX","X002F7TRCB","B0FV8QXLHB","Mini Vacuum Flask with Wooden Lid – Stylish, Leak-Proof & Insulated for Coffee, Tea & On-the-Go Drinks – Perfect Gift for Her, Him & Teens!Multi Color, (Youthful designs 3)","New","1","0","0","0","1","0","0","EGP","0","0.0","0","0.0","0","0","0","0","Low traffic","247.65","0.0","247.65","0.0","Create removal order","0.0","6.21E-4","cubic meter","Standard","6.21E-4","EG","gl_kitchen","","366","0","","","247.65","0.0","0.0","0.0","0.0","0","0","0","1","0","","0","0","0","0","0","0","52.0","1","0","","false","","","0.0","0.0","","","2026-05-27","1","0","0","0","366"
"2026-06-03","ARSAS152E685811","X002C2K8EP","B09KVH4KHJ","Sonai Kettle , stainless steel heating plate and automatic ,1.7 L , 2200 Watt,Red ,SH -3888","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","1250.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHS055G006418","X002CC9MDN","B0BTQ2TY7N","Myskuasin Makeup Brush Holder Cute, Makeup Brushes Organizer Cup for Desktop, Makeup Brush Storage Container 5 Compartments","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","320.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","XR-KO85-IZV7","X002E9BO6H","B0FPRFPSNX","Stainless Steel Manual Hand Juicer","","0","-1","","","","","","EGP","","","","","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","160.28","0.0","0.0","0.0","0.0","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","0.0","0.0","","","","0","0","0","0",""
"2026-06-03","BTR00S","X002AK0PAL","B08D9DTN23","Qosea USSJ Spray, 1.69oz/50ml 3.38oz/100ml Clear Empty Fine Mist Plastic Mini Travel Bottle Set, Small Refillable Containers with Labels (3pcs 50ml), Pet","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","66.99","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARKS034G007567","X002LJS4CH","B0H2J8X4CN","Premium Safe Mandoline Slicer Vegetable Chopper & Cutter, with 30+ Adjustable Thickness Settings, Foldable Food Dicer with Container, Stainless Steel Blades, for French Fries, Salads & Meal Prep","New","1","0","1","0","0","0","0","EGP","0","0.0","0","0.0","","","","","Low traffic","900.0","0.0","900.0","0.0","Advertise listing","0.0","0.005842","cubic meter","Standard","0.005842","EG","gl_kitchen","","","0","","","","","","","","1","0","0","0","0","","3","0","2","1","0","0","52.0","4","","","false","","","","","","","2026-05-27","4","0","0","0",""
"2026-06-03","VT-66SI-23L0","X002JA6LXR","B0GSB8YYYJ","EliteDrive™ Premium Suede Steering Wheel Cover – Luxury Soft Non-Slip Grip, Universal 15 Inch Fit, Durable Car Steering Protector, Comfortable Driving Wheel Cover for Cars, SUVs & Trucks (Matte Black)","New","21","0","21","0","0","0","0","EGP","0","0.0","0","0.0","0","1","11","13","","326.12","0.0","326.12","0.0","NoRestockExcessActionRequired","0.52","0.009535","cubic meter","Oversize","0.200225","EG","gl_automotive","","318","0","84","21","326.12","0.0","326.12","3587.32","4239.56","0","0","21","0","0","","0","0","0","0","0","0","45.42857142857143","0","20","04/03/2027","false","","","0.0","0.0","","","2026-05-27","21","0","0","0","318"
"2026-06-03","PAPERC4OZ001","X002DSWWOH","B0FMYFTH3S","Paper Coffee Cups 50 Pieces 4oz Multicolor with Plastic Spoon Set – Perfect Gift Set","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA07G002880","X0028LKZRF","B09NT8KLFZ","Other Turbo Sunset Plastic 3-Door Storage Rack (Red Turquoise Silver) - Modern, Multi-Color, 3 Shelves, Floor Mount, Kitchen Storage Rack - 47cm D x 37cm W x 30cm H","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","480.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","AJ-8SOM-DES7","X002JCFLFJ","B0GSKCDGLM","Rectangular Wooden Serving Tray Set of 3, Nesting MDF Trays for Coffee, Snacks & Home Decor, Lightweight Practical Kitchen Serving Trays for Home & Dining, Beige","","0","-1","","","","","","EGP","","","","","0","1","4","4","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","","","EG","gl_home","","0","0","0","0","361.17","0.0","361.17","1444.68","1444.68","","","","0","","","0","0","0","0","0","0","0.0","0","20","06/03/2026","false","","","0.0","0.0","","","","0","0","0","0","0"
"2026-06-03","DTHKBKKA003","X001OTJHXF","B08SHP368N","LACE INN Sink Strainer Silicone For Kitchen Toilet Shower, Sink Stopper Hair Stopper Drain Hair Catcher Deodorant Strainer Floor Drain Cover Anti-clogging(green)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home_improvement","","","0","","","83.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHLI001","X001MEKG55","B09NNCKCN3","Portal Neftaline Eucalyptus Camphor Wood - 20 Pieces","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","68.0","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","","","","","","0","0","0","0",""
"2026-06-03","01ARHA07G00145","X0028LKF5H","B0B66LS9DB","Hanlaner Household Double Head Automatic Dumpling Maker Mould Machine, Safety ABS material Dumpling Maker Press, Kitchen Accessories Make Dumplings Empanadas Ravioli Quickly, Wrap Two At A Time","","0","-1","","","","","","EGP","","","","","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","188.78","0.0","0.0","0.0","0.0","","","","0","","","0","0","0","0","0","0","0.0","0","","","false","","","","","","","","0","0","0","0",""
"2026-06-03","08ARHA07G001236","X0028LKMHX","B08J85TRP3","ATopoler Furniture Shifter Lifter Wheels Moving Kit Slider Mover Heavy Furniture Movers Tool Set Rollers Wheels Lifter Transport Set Red","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","176.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKBBC02","X001TFC187","B072HJ2Q6L","PROKITCHEN Cake Leveler, Adjustable Cake Cutter Slicer Leveler, Layer Cake Wire Cutter for Wedding Birthday Suitable for 10 Inch Cake","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","119.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
